Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2020-06-15,3271300,1134900,940400,709300,1540100,1043300,1394100,1391300,1368900,3350500,1809300,12289500,1059900,539400,1247900,582000,532000,1863600,5385959,1889400,8649600,1893700,15622300,5063000,1000000,4896185,2609900,40000400,3452556,968600,1068700,444600,998000,2018500,4326600,4593800,1288100,32703300,707700,27929300
2020-06-16,3449800,1060000,1079000,961600,1206700,1076300,1412700,1456400,1216500,3034200,1420600,8726700,987700,547400,1336800,783100,275800,1561400,5864608,1787400,7579100,1450700,18803500,5023900,1000000,4050493,3990000,53571600,3894562,1197600,816600,484300,912800,1658100,4707100,5138000,946500,25167600,467600,26203400
2020-06-17,3432000,727000,825900,513900,569900,969700,1336600,1189700,1006300,2410500,1303000,6019900,889900,433400,1313100,611100,204800,1811600,3302013,1625900,5100100,1381300,12602800,7238800,1000000,2050662,2170700,40830400,3241099,1130500,848300,386600,896700,1076800,2544100,3808600,1019500,20166900,779900,19279400
2020-06-18,2835300,863700,1102500,678400,564400,814400,1052900,1770700,1166600,2975800,1631100,7064100,762100,511400,950800,738200,262600,1798500,2997208,1395600,4797400,1137300,9380800,3898100,793000,2160096,2133300,25440800,3428614,901200,876300,261200,726300,1518800,3470700,3261100,885800,20070000,692600,21478700
2020-06-19,7694300,1243100,1458100,1386600,2081700,3185500,2047600,3584900,6750100,5842700,3070100,14838800,1813400,1495900,2280100,2026800,398500,3672400,8471554,4293200,12206900,5321200,30464600,6684300,2000000,7660619,2871100,52416000,15117149,1855700,1809100,1141900,1932700,2361700,5948500,12611200,3489700,40078800,1186900,48899900
2020-06-22,3532600,1023200,667400,667200,670400,799200,1319900,1277300,1774600,2220400,1350600,5939200,913200,430700,1841700,774400,231000,1507600,4993081,1123500,5285600,1098900,20876200,3449200,1000000,2416996,1544000,39846800,3145639,980900,856400,413100,1330400,1047800,3270500,4671200,1305800,27338400,759400,17565400
2020-06-23,3159600,781700,967000,975900,1040100,1059500,983900,1819100,1342100,3489000,1517900,6317700,781500,430500,1055000,620400,338900,1474300,6937700,1059100,5921600,1775800,14675300,3384200,1000000,2752953,1539700,37510800,2591249,1394800,1097900,385700,890000,947000,7164200,4307000,1087000,19727700,922700,18916600
2020-06-24,4040100,965600,1369900,1164400,1549000,911800,1620000,1318000,1531700,3243000,1856800,8974500,983500,588200,1289300,681800,378700,1822400,7061546,1359800,8211200,1622300,17631800,4150100,2000000,3639189,2122300,44937200,3272575,1882100,1239400,590300,1298200,1127900,5383600,4181600,1402800,20614800,651300,27626900
2020-06-25,2801800,727200,1552200,860400,1119900,711700,1051400,1238500,1049500,3379900,1635300,7398000,828100,277500,1233000,573600,287200,1906200,6412608,1129300,7421200,1306200,13829700,4022800,3000000,2464597,1839100,37607200,2806627,1674400,899600,411000,1051900,1617500,2793400,2759500,1038300,20569800,566900,19353600
2020-06-26,4875400,1652200,2639300,1243700,2046600,2150100,1648100,3362200,1918000,5402400,1723300,13766000,2090700,652400,2021800,933900,635600,2380100,11244605,3738000,12849700,2516200,21955100,5710700,3000000,3380374,2897100,59208400,2719423,2469800,3616700,745200,2563800,1820200,6824500,6670800,1879500,26991600,1649200,31518600
2020-06-29,2739000,843100,1031000,993300,726000,1207200,1011600,1753400,1075700,3176600,973900,7022200,601800,355700,872600,525400,360800,2028200,4350837,1079900,5309800,1073300,17603900,3328000,2000000,2565540,1709900,34224800,2576801,1083100,1218800,583900,1298200,1158500,2971100,3258900,967500,16511400,615500,17052100
2020-06-30,3768800,1033100,1091600,1544500,926600,1080500,1215100,1647800,1295600,3556100,1811600,8263600,809300,857700,1124300,598800,509300,2941300,4099797,1133600,7738300,1504600,23679800,4462400,2000000,3518154,1701600,36789200,2722210,1298000,1259300,947300,1823400,1394700,4668300,3633900,1485900,20509200,778900,22153600
2020-07-01,3154600,891600,938200,1049100,606200,963900,1266200,1579200,1032500,3286300,1100400,6379400,628800,475900,1310900,764400,396700,2269300,4869967,940900,6174800,954600,14316500,4802300,1000000,1944218,2408900,32664800,1526431,985900,1382400,497400,963200,1285900,3393500,2836400,831700,19733700,537800,17290100
2020-07-02,3075400,886000,1072800,1333000,405800,625800,1544400,2571900,1461000,2658600,1661300,5832800,852600,267900,830600,337100,311800,2034200,3919362,857600,5152200,1049900,15111900,3522900,1000000,2371429,2072000,36405600,1872770,771100,1395400,483400,707900,975400,4925000,2216100,1066200,17695800,509600,18216600
2020-07-06,3332600,1045200,779400,1131600,730000,505700,1548100,2028500,2111600,4026300,1368700,6747500,525300,240800,888200,476400,318700,1436000,4231488,789600,6156400,1076400,15146000,3698700,1000000,2511002,2405000,31589200,1705896,983500,1606100,440000,1296500,887000,2530100,3766400,735100,21695100,417400,22692000
2020-07-07,3488400,1281300,962700,2682600,655000,889900,1055800,1517700,2072700,4043800,1266600,5898000,782800,292000,1234900,339600,334300,2672800,4474893,1584500,5622600,1313200,13043600,2991700,927400,1879753,2659300,35780000,1823750,1135000,1641800,435000,836800,817200,2827100,3908300,1372600,93458100,444400,17407600
2020-07-08,3085000,1351200,874200,2793000,619200,886200,1054000,1561600,1093100,3166900,1110600,6736400,645800,322500,779600,659600,457400,1273400,5431669,986300,6257400,1210100,13851200,2753700,920200,1987752,3177100,36548000,2062349,735100,1314700,387200,1121200,729800,3457000,2845100,1200700,52217100,439100,18291400
2020-07-09,3806900,1154300,1013400,1504300,819000,815500,830900,1292900,1278100,2916700,966400,8833600,538100,589600,728800,702100,266200,2449300,4982098,1115500,5738600,1209600,16087100,3397700,737000,2619240,2644900,49454800,2356778,3049500,1326000,598500,1126400,860800,3704200,2861000,1057200,42771600,375800,25882000
2020-07-10,2782200,1071800,866200,951600,498300,597000,628900,1138200,1147400,4418600,892800,6218100,491700,258500,622500,473400,259100,1812800,4482842,753600,4282400,1073400,15627800,3252200,816800,2337582,1752900,49767600,1840366,1466000,738500,399500,821000,649200,2442300,2033500,922300,44236800,431800,18951000
2020-07-13,3117300,2213100,1043000,1180900,743200,918000,889200,1789300,1360700,3142900,1246600,7074000,748400,349700,801100,448200,581900,1705200,4864632,1050400,6951900,1473600,16705300,4227000,969200,2652489,2211800,45707600,2081028,1634400,1926900,439300,919700,1161000,3136800,3469700,1498000,42338400,587100,20028300
2020-07-14,4162200,1353700,729800,1990300,764400,620100,1202900,1459500,1372600,3181600,1088700,7440500,1140800,324800,888600,553400,403300,1260200,4742982,1094100,7447100,1408700,17080100,4360700,1000000,3825884,1670200,54267600,1605998,1436700,1602300,322100,724500,1131100,2607900,2578200,1139600,26455800,458300,21444100
2020-07-15,3532800,1385100,1303200,1327100,667700,571800,962000,1426700,1252500,3270900,1573800,5935200,999600,294000,970500,557000,390100,1298600,4679176,1166700,8512800,1281800,23738000,3496200,912000,4152871,1864600,40398400,2006208,1496800,1532100,479400,613100,1394800,2938300,3533900,898600,31731300,513800,17332400
2020-07-16,2194700,852600,823500,2252300,555700,453900,1553200,1345100,1080800,2557800,908500,4795700,673800,349700,748100,519300,226300,1873200,4530121,994500,9304700,1048900,13306100,4124800,659000,2154594,1848000,34496400,1689178,1513700,1919400,490300,624600,924500,1944200,3109900,986700,17676600,359000,14673700
2020-07-17,2800800,1360300,607600,1961500,645500,450400,868300,1391300,1123500,2871800,1275800,5964000,816600,395100,1371600,608400,824500,2097000,4167892,1965300,7441100,1212200,13899800,3898800,870400,3051833,1176200,26628400,1355738,880400,5558100,362200,577800,604500,1727500,2715500,984500,18189600,554500,17958900
2020-07-20,2485000,816800,636200,1037600,920000,394600,730900,973500,1313800,2134600,748800,14974800,650200,530000,679100,570000,308100,1116600,10384374,846000,6191500,1884600,16633200,2769000,771200,2140960,2001700,28485200,1470187,748900,2061200,474800,597700,762100,2727200,3825900,853400,18342600,446400,18553900
2020-07-21,2684000,821300,886400,1057500,681300,626800,1259900,795600,1084400,2920200,888200,15115000,1012400,406100,910100,610800,360800,1660800,16063004,938100,5575900,1128800,25681500,2628300,1000000,3297611,1808300,27703600,2273186,1095100,1545200,316400,611400,831700,2329000,3195400,1013000,21712500,617200,28821800
2020-07-22,2154200,726100,593200,820600,697400,481600,1275100,893700,1091900,4239400,815400,10317500,1480500,480600,560200,603800,315500,1076400,8572388,891600,5910200,1259600,29831200,4613000,1000000,2271922,1638900,36729200,1969882,1394000,1935600,337200,634700,1089000,2289900,3876600,850000,16164600,471100,21345400
2020-07-23,2537300,756600,635300,1318700,800600,706500,1555000,1199300,1109000,3868000,956200,6586300,712500,419900,931800,579000,519000,1182600,4414225,706800,6566300,3576600,15935000,3664800,736800,3223340,2444300,41166000,1771738,1993800,1187100,561100,1383300,1098500,2855000,3267500,1208300,16796400,940800,17934400
2020-07-24,2226400,586000,929100,1064000,648800,521100,1323700,914700,1082600,2630700,730100,6620500,1064500,291600,576800,677600,395800,1306400,3693531,786900,5405900,1759300,16196800,3740100,1000000,3019541,1801200,47329200,1470084,1359700,957000,426300,860900,1440200,2070900,3832900,999300,13037400,918600,16415300
2020-07-27,3311000,1164900,1522700,1077300,641400,681400,929900,1668100,965500,3182800,785400,7599700,642200,411800,897300,1216000,385500,1013100,3905136,655000,5675200,1652500,17346500,2791100,780800,3825406,2301800,29213200,2009614,1557200,1428900,466700,1057800,1153100,2373100,2423400,1072000,14045700,542300,18547900
2020-07-28,3863800,883600,1136500,775400,819100,491700,1554700,3185900,1474500,4035900,717500,6787300,662900,462700,612700,685500,358900,1120200,4370397,729200,4842200,2568200,13872700,3571600,1000000,9255605,2693800,27163600,2064722,1514200,1237300,697600,1185300,1488700,1957800,2337000,1011400,14414100,432100,19190500
2020-07-29,3904800,1161800,1071500,1131200,910400,751700,995800,5582000,1269900,3186700,913000,6386900,634800,440900,1366900,1034900,488300,1254700,2963109,535200,4489100,1860900,13758100,2732600,747000,3973949,2119900,28450800,1749240,1267200,1364200,639900,1036300,1504700,2633000,2095800,1262600,14223300,418200,14143200
2020-07-30,4575900,900600,3136900,1042200,566100,452000,1004200,2526300,1112000,4858400,821400,10112800,521900,520100,921200,878900,239500,1134500,4171553,1191400,5922500,1193500,17276500,2574600,799000,3723148,1920800,30888000,1579166,1259400,1112100,382800,1122600,1151500,2101400,3606300,984300,13788300,446200,29901100
2020-07-31,4404200,2397900,2760800,1546200,1333400,899700,1761400,2037300,2517900,4346700,2859800,19119800,1658300,974400,2044600,3247700,478200,2196000,5519847,1234700,8259600,1908200,14849200,3928300,1000000,3906614,4898900,38608000,3536664,3166900,1293500,440900,1126800,1558700,3070000,3267100,2524000,21631500,618300,32116200
2020-08-03,2937700,1124700,1030100,1731000,543700,530000,930500,1714100,786000,3127500,3711700,11220100,755300,460600,2019700,713200,197900,1210000,3688301,1001500,4078700,1067400,14137500,3136700,881600,2708820,2471300,41272000,1882265,1056300,1185400,360300,673300,885600,2901800,3319200,990300,14971500,671200,23033600
2020-08-04,4122000,1634100,1193700,2065300,754600,733100,875400,2278300,764000,3410900,2001600,9077900,765700,679000,1803800,577900,259200,1572300,3625541,648300,4162200,1895900,11717200,2381400,736400,2314858,1924500,31033600,3522938,645400,1210900,360000,1116300,969800,3407900,3924500,940400,18219600,515500,17724000
2020-08-05,2700900,2177700,1046000,1624700,820800,629000,707100,1364000,836800,2730200,1368700,7324200,651100,426600,2043800,458600,275400,1509800,3786102,922400,5467500,1343400,10498700,3039700,987400,3162702,1833800,24992400,2553994,800500,2123800,296300,712200,906400,4392000,3688800,1006500,25483500,462600,17175100
2020-08-06,3285700,2453400,997600,1293700,717700,645800,714000,691100,485400,3156100,1826200,7035600,459800,369100,1154800,997200,294300,807500,3574287,716000,4837900,1093900,10745000,2449900,694200,3451417,1902100,24431600,2003112,890000,1516300,258400,623300,699200,3328400,1979900,1028900,14496300,310000,14434900
2020-08-07,2963000,1236300,797400,861700,567500,647700,628900,1270100,729000,2968000,981400,7185000,883400,243000,1169300,566400,197600,1252900,3818946,731400,3635100,1648400,11669700,2904700,1000000,2612423,2190600,34251600,1661726,830600,1548500,246200,828000,765700,4447500,2303100,1108800,16558500,293100,18757900
2020-08-10,3102300,810900,699200,980600,561000,481800,727600,977400,679300,3407300,854800,8150200,1042500,261600,1283000,464300,248400,1028500,4150842,968200,4096600,1841100,11888000,3065300,878000,2718269,2165600,42779600,1720757,973900,841000,456800,552700,1601800,4006000,3002900,759100,17683200,617900,24367800
2020-08-11,3963200,1931300,1220500,967000,695800,626000,971700,980400,800800,3398400,2104200,9074300,984200,331300,1397600,689200,369000,1162500,5231255,1237800,6388400,1643400,16531600,3723000,785600,4502342,2688500,35451200,2718701,993900,3354300,578100,745100,1629600,7641300,3915900,782400,25360200,684200,28987500
2020-08-12,3217400,1070700,658600,755400,876000,623400,732400,1266600,1165700,3844300,1244900,9057400,652700,269900,995100,650600,186500,1296900,3692066,948400,5257300,1096900,9562200,3791200,860200,2486723,1615600,46441200,1406203,1131600,1581100,418400,522200,841200,3189700,4860900,1116600,19094400,445800,22503200
2020-08-13,3123000,1008000,541500,758200,658200,455100,516900,1235200,981300,2964900,1054600,7314600,556800,397500,1194700,508700,120900,1069200,3317180,775100,5155500,837100,9882900,2272300,999600,3449264,1437800,37446000,1535719,1073600,1084700,645400,723000,911900,2320200,2324800,817400,19867200,289500,17338700
2020-08-14,2660900,838200,770500,1017200,986100,357900,433300,910400,605400,2538400,935200,6343000,722700,497500,676100,307000,147800,932800,3099716,806100,4240200,1174000,10075800,3404900,837400,1922331,1382900,36643600,1510951,542800,871900,473600,530800,695200,3852700,3180900,698100,20106300,289100,13595700
2020-08-17,2497400,604500,666200,846100,1075200,466100,650400,982100,558900,2762300,1343300,10473800,686700,504500,736000,321900,270900,855000,3514665,998200,4306900,1201700,9102400,5159600,916000,2473448,2126400,62130000,1568227,637000,841700,613600,618800,686300,2656900,4632300,1136600,39465000,341900,15554600
2020-08-18,2195000,557400,617500,763900,846800,466500,628500,766200,549500,4286200,1480700,7981500,529800,299500,1075900,404700,217000,1040300,3014990,721600,4322600,2209100,9829000,5741400,603600,1816844,2102900,50344800,1414356,711000,957400,529700,561100,948300,2866400,5756800,541300,80232600,317700,13014000
2020-08-19,2497400,760800,658900,482800,1088100,501900,391100,785100,450400,2470600,732400,9120300,368900,425200,642700,538900,125400,1121200,3916119,703900,7816300,1065400,17371000,9727100,611800,2407309,1715700,62262400,2063484,755000,1104000,473800,1018900,600700,2321700,40211800,665100,38155200,291100,14473100
2020-08-20,2409800,940900,710100,430400,811700,434800,544200,1089600,409800,2009200,1146300,7872300,652900,269900,906100,478200,164100,737200,2679015,846600,4874700,746700,11308700,4288500,734600,2380399,1226900,92138800,1512912,1017000,736300,451300,735500,776100,2167800,12046000,607200,26810700,294100,15678500
2020-08-21,2928400,885200,719200,583500,1912400,796100,1019700,1225200,385900,3405200,997800,9003600,644900,327400,1232600,455300,176600,1420100,3540815,602900,6722800,1354600,14734100,4568800,714200,2398698,1503000,99986800,1896197,841400,940800,640800,722500,571000,2599400,7061400,763500,24864000,959300,25517700
2020-08-24,2709300,668900,478500,466100,543300,361100,604400,1051300,473800,2796800,1737300,8738700,617200,308400,845600,331500,322700,1685800,4258057,504000,5387900,1003800,9257700,4872700,660800,3114862,1286900,49056400,1858838,578600,736200,301800,588500,764400,2734500,4355300,629800,19813800,655800,18208900
2020-08-25,2826300,420500,491700,485400,463600,388500,723300,1008800,396500,2374100,2350700,6835800,537500,269500,621600,333500,296500,2828100,3114674,591800,3863500,1169600,7827800,3490900,583800,2318446,1246500,28907600,2085053,913400,850200,333600,528200,534400,4052200,2984400,586100,21722400,479100,31285600
2020-08-26,2802700,653200,688100,578000,570600,463200,1105600,882200,385900,3476800,2533500,7486500,468900,409000,848700,423600,501800,2335800,3544162,736600,8008300,1238500,10124200,5319000,828400,2994066,1089400,32124400,1636339,710600,619900,387600,676900,670300,4352200,3061600,642700,18814800,332700,26795000
